,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
155,53,0,0,1084,Research & Development,13,College,Medical,4,Female,57,Very High,2,Manufacturing Director,Low,Divorced,4450,26250,1,No,11,High,3,2,5,3,3,4,2,1,3
156,33,0,0,931,Research & Development,14,Bachelors,Medical,4,Female,72,High,1,Research Scientist,Medium,Married,2756,4673,1,No,13,High,4,1,8,5,3,8,7,1,6
157,40,0,0,989,Research & Development,4,Below College,Medical,4,Female,46,High,5,Manager,High,Married,19033,6499,1,No,14,High,2,1,21,2,3,20,8,9,9
158,55,0,0,692,Research & Development,14,Masters,Medical,3,Male,61,Very High,5,Research Director,Medium,Single,18722,13339,8,No,11,High,4,0,36,3,3,24,15,2,15
159,34,0,1,1069,Research & Development,2,Below College,Life Sciences,4,Male,45,Medium,2,Manufacturing Director,High,Married,9547,14074,1,No,17,High,3,0,10,2,2,10,9,1,9
160,51,0,0,313,Research & Development,3,Bachelors,Medical,4,Female,98,High,4,Healthcare Representative,Medium,Single,13734,7192,3,No,18,High,3,0,21,6,3,7,7,1,0
161,52,0,0,699,Research & Development,1,Masters,Life Sciences,3,Male,65,Medium,5,Manager,High,Married,19999,5678,0,No,14,High,1,1,34,5,3,33,18,11,9
162,27,0,0,894,Research & Development,9,Bachelors,Medical,4,Female,99,High,1,Research Scientist,Medium,Single,2279,11781,1,No,16,High,4,0,7,2,2,7,7,0,3
163,43,0,Non-Travel,1344,Research & Development,7,Bachelors,Medical,4,Male,37,Very High,1,Research Scientist,Very High,Divorced,2089,5228,4,No,14,High,4,3,7,3,4,5,4,2,2
164,45,0,Non-Travel,1195,Research & Development,2,College,Medical,1,Male,65,Medium,4,Manager,Very High,Married,16792,20462,9,No,23,Very High,4,1,22,1,3,20,8,11,8
165,37,0,0,290,Research & Development,21,Bachelors,Life Sciences,2,Male,65,Very High,1,Research Scientist,Low,Married,3564,22977,1,Yes,12,High,1,1,8,3,2,8,7,1,7
166,35,0,1,138,Research & Development,2,Bachelors,Medical,2,Female,37,High,2,Laboratory Technician,Medium,Single,4425,15986,5,No,11,High,4,0,10,5,3,6,2,1,2
167,42,0,Non-Travel,926,Research & Development,21,College,Medical,3,Female,36,High,2,Manufacturing Director,High,Divorced,5265,16439,2,No,16,High,2,1,11,5,3,5,3,0,2
168,38,0,0,1261,Research & Development,2,Masters,Life Sciences,4,Male,88,High,2,Manufacturing Director,High,Married,6553,7259,9,No,14,High,2,0,14,3,3,1,0,0,0
169,38,0,0,1084,Research & Development,29,Bachelors,Technical Degree,4,Male,54,High,2,Manufacturing Director,Very High,Married,6261,4185,3,No,18,High,1,1,9,3,1,7,7,1,7
170,27,0,1,472,Research & Development,1,Below College,Technical Degree,3,Male,60,Medium,2,Manufacturing Director,Low,Married,4298,9679,5,No,19,High,3,1,6,1,3,2,2,2,0
171,49,0,Non-Travel,1002,Research & Development,18,Masters,Life Sciences,4,Male,92,High,2,Manufacturing Director,Very High,Divorced,6804,23793,1,Yes,15,High,1,2,7,0,3,7,7,1,7
172,34,0,1,878,Research & Development,10,Masters,Medical,4,Male,43,High,1,Research Scientist,High,Divorced,3815,5972,1,Yes,17,High,4,1,5,4,4,5,3,2,0
173,40,0,0,905,Research & Development,19,College,Medical,3,Male,99,High,2,Laboratory Technician,Very High,Married,2741,16523,8,Yes,15,High,3,1,15,2,4,7,2,3,7
174,22,0,0,1136,Research & Development,5,Bachelors,Life Sciences,4,Male,60,Very High,1,Research Scientist,Medium,Divorced,2328,12392,1,Yes,16,High,1,1,4,2,2,4,2,2,2
175,36,0,1,635,Research & Development,18,Below College,Medical,2,Female,73,High,1,Laboratory Technician,Very High,Single,2153,7703,1,No,13,High,1,0,8,2,3,8,1,1,7
176,40,0,Non-Travel,1151,Research & Development,9,PhD,Life Sciences,4,Male,63,Medium,2,Healthcare Representative,Very High,Married,4876,14242,9,No,14,High,4,1,5,5,1,3,2,0,2
177,46,0,0,644,Research & Development,1,Masters,Medical,4,Male,97,High,3,Healthcare Representative,Low,Divorced,9396,12368,7,No,16,High,3,1,17,3,3,4,2,0,3
178,30,0,Non-Travel,829,Research & Development,1,Below College,Life Sciences,3,Male,88,Medium,3,Manufacturing Director,High,Single,8474,20925,1,No,22,Very High,3,0,12,2,3,11,8,5,8
179,27,0,1,1242,Sales,20,Bachelors,Life Sciences,4,Female,90,High,2,Sales Executive,High,Single,9981,12916,1,No,14,High,4,0,7,2,3,7,7,0,7
180,51,0,0,1469,Research & Development,8,Masters,Life Sciences,2,Male,81,Medium,3,Research Director,Medium,Married,12490,15736,5,No,16,High,4,2,16,5,1,10,9,4,7
181,41,0,0,896,Sales,6,Bachelors,Life Sciences,4,Female,75,High,3,Manager,Very High,Single,13591,14674,3,Yes,18,High,3,0,16,3,3,1,0,0,0
182,45,0,Non-Travel,1052,Sales,6,Bachelors,Medical,4,Female,57,Medium,3,Sales Executive,Very High,Single,8865,16840,6,No,12,High,4,0,23,2,3,19,7,12,8
183,54,0,0,1147,Sales,3,Bachelors,Marketing,4,Female,52,High,2,Sales Executive,Low,Married,5940,17011,2,No,14,High,4,1,16,4,3,6,2,0,5
184,36,0,0,1396,Research & Development,5,College,Life Sciences,4,Male,62,High,2,Laboratory Technician,Medium,Single,5914,9945,8,No,16,High,4,0,16,3,4,13,11,3,7
185,33,0,0,147,Research & Development,4,Masters,Medical,3,Female,47,Medium,1,Research Scientist,Medium,Married,2622,13248,6,No,21,Very High,4,0,7,3,3,3,2,1,1
186,37,0,1,663,Research & Development,11,Bachelors,Other,2,Male,47,High,3,Research Director,Very High,Divorced,12185,10056,1,Yes,14,High,3,3,10,1,3,10,8,0,7
187,38,0,0,119,Sales,3,Bachelors,Life Sciences,1,Male,76,High,3,Sales Executive,High,Divorced,10609,9647,0,No,12,High,3,2,17,6,2,16,10,5,13
188,31,0,Non-Travel,979,Research & Development,1,Masters,Medical,3,Male,90,Low,2,Manufacturing Director,High,Married,4345,4381,0,No,12,High,4,1,6,2,3,5,4,1,4
189,59,0,0,142,Research & Development,3,Bachelors,Life Sciences,3,Male,70,Medium,1,Research Scientist,Very High,Married,2177,8456,3,No,17,High,1,1,7,6,3,1,0,0,0
190,37,0,1,319,Sales,4,Masters,Marketing,1,Male,41,High,1,Sales Representative,Very High,Divorced,2793,2539,4,No,17,High,3,1,13,2,3,9,8,5,8
191,29,0,1,1413,Sales,1,Below College,Medical,2,Female,42,High,3,Sales Executive,Very High,Married,7918,6599,1,No,14,High,4,1,11,5,3,11,10,4,1
192,35,0,1,944,Sales,1,Bachelors,Marketing,3,Female,92,High,3,Sales Executive,High,Single,8789,9096,1,No,14,High,1,0,10,3,4,10,7,0,8
193,52,0,0,1323,Research & Development,2,Bachelors,Life Sciences,3,Female,89,Medium,1,Laboratory Technician,Very High,Single,3212,3300,7,No,15,High,2,0,6,3,2,2,2,2,2
194,42,0,0,532,Research & Development,4,College,Technical Degree,3,Male,58,High,5,Manager,Very High,Married,19232,4933,1,No,11,High,4,0,22,3,3,22,17,11,15
195,59,0,0,818,Human Resources,6,College,Medical,2,Male,52,High,1,Human Resources,High,Married,2267,25657,8,No,17,High,4,0,7,2,2,2,2,2,2
196,50,0,0,854,Sales,1,Masters,Medical,4,Female,68,High,5,Manager,Very High,Divorced,19517,24118,3,No,11,High,3,1,32,3,2,7,0,0,6
197,43,0,0,1034,Sales,16,Bachelors,Marketing,4,Female,80,High,4,Manager,Very High,Married,16064,7744,5,Yes,22,Very High,3,1,22,3,3,17,13,1,9
198,52,0,Non-Travel,771,Sales,2,Masters,Life Sciences,1,Male,79,Medium,5,Manager,High,Single,19068,21030,1,Yes,18,High,4,0,33,2,4,33,7,15,12
199,32,0,0,1401,Sales,4,College,Life Sciences,3,Female,56,High,1,Sales Representative,Medium,Married,3931,20990,2,No,11,High,1,1,6,5,3,4,3,1,2
200,39,0,0,1431,Research & Development,1,Masters,Medical,3,Female,96,High,1,Laboratory Technician,High,Divorced,2232,15417,7,No,14,High,3,3,7,1,3,3,2,1,2
201,32,0,Non-Travel,976,Sales,26,Masters,Marketing,3,Male,100,High,2,Sales Executive,Very High,Married,4465,12069,0,No,18,High,1,0,4,2,3,3,2,2,2
202,41,0,0,1411,Research & Development,19,College,Life Sciences,3,Male,36,High,2,Research Scientist,Low,Divorced,3072,19877,2,No,16,High,1,2,17,2,2,1,0,0,0
203,40,0,0,1300,Research & Development,24,College,Technical Degree,1,Male,62,High,2,Research Scientist,Very High,Divorced,3319,24447,1,No,17,High,1,2,9,3,3,9,8,4,7
204,45,0,0,252,Research & Development,1,Bachelors,Other,3,Male,70,Very High,5,Manager,Very High,Married,19202,15970,0,No,11,High,3,1,25,2,3,24,0,1,7
205,31,0,1,1327,Research & Development,3,Masters,Medical,2,Male,73,High,3,Research Director,High,Divorced,13675,13523,9,No,12,High,1,1,9,3,3,2,2,2,2
206,33,0,0,832,Research & Development,5,Masters,Life Sciences,3,Female,63,Medium,1,Research Scientist,Very High,Married,2911,14776,1,No,13,High,3,1,2,2,2,2,2,0,2
207,34,0,0,470,Research & Development,2,Masters,Life Sciences,4,Male,84,Medium,2,Manufacturing Director,Low,Married,5957,23687,6,No,13,High,2,1,13,3,3,11,9,5,9
208,37,0,0,1017,Research & Development,1,College,Medical,3,Female,83,Medium,1,Research Scientist,Low,Married,3920,18697,2,No,14,High,1,1,17,2,2,3,1,0,2
209,45,0,1,1199,Research & Development,7,Masters,Life Sciences,1,Male,77,Very High,2,Manufacturing Director,High,Married,6434,5118,4,No,17,High,4,1,9,1,3,3,2,0,2
210,39,0,1,505,Research & Development,2,Masters,Technical Degree,3,Female,64,High,3,Healthcare Representative,High,Single,10938,6420,0,No,25,Very High,4,0,20,1,3,19,6,11,8
211,29,0,0,665,Research & Development,15,Bachelors,Life Sciences,3,Male,60,High,1,Research Scientist,Very High,Single,2340,22673,1,No,19,High,1,0,6,1,3,6,5,1,5
212,42,0,0,916,Research & Development,17,College,Life Sciences,4,Female,82,Very High,2,Research Scientist,Low,Single,6545,23016,3,Yes,13,High,3,0,10,1,3,3,2,0,2
213,29,0,0,1247,Sales,20,College,Marketing,4,Male,45,High,2,Sales Executive,Very High,Divorced,6931,10732,2,No,14,High,4,1,10,2,3,3,2,0,2
214,25,0,0,685,Research & Development,1,Bachelors,Life Sciences,1,Female,62,High,2,Manufacturing Director,High,Married,4898,7505,0,No,12,High,4,2,5,3,3,4,2,1,2
215,42,0,0,269,Research & Development,2,Bachelors,Medical,4,Female,56,Medium,1,Laboratory Technician,Low,Divorced,2593,8007,0,Yes,11,High,3,1,10,4,3,9,6,7,8
216,40,0,0,1416,Research & Development,2,College,Medical,1,Male,49,High,5,Research Director,High,Divorced,19436,5949,0,No,19,High,4,1,22,5,3,21,7,3,9
217,51,0,0,833,Research & Development,1,Bachelors,Life Sciences,3,Male,96,High,1,Research Scientist,Very High,Married,2723,23231,1,No,11,High,2,0,1,0,2,1,0,0,0
218,32,0,1,1311,Research & Development,7,Bachelors,Life Sciences,2,Male,100,Very High,1,Laboratory Technician,Medium,Married,2794,26062,1,No,20,Very High,3,0,5,3,1,5,1,0,3
219,38,0,Non-Travel,1327,Sales,2,College,Life Sciences,4,Male,39,Medium,2,Sales Executive,Very High,Married,5249,19682,3,No,18,High,4,1,13,0,3,8,7,7,5
220,32,0,0,128,Research & Development,2,Below College,Technical Degree,4,Male,84,Medium,2,Laboratory Technician,Low,Single,2176,19737,4,No,13,High,4,0,9,5,3,6,2,0,4
221,46,0,0,488,Sales,2,Bachelors,Technical Degree,3,Female,75,Low,4,Manager,Medium,Married,16872,14977,3,Yes,12,High,2,1,28,2,2,7,7,7,7
222,29,0,0,1210,Sales,2,Bachelors,Medical,1,Male,78,Medium,2,Sales Executive,Medium,Married,6644,3687,2,No,19,High,2,2,10,2,3,0,0,0,0
223,31,0,0,1463,Research & Development,23,Bachelors,Medical,2,Male,64,Medium,2,Healthcare Representative,Very High,Married,5582,14408,0,No,21,Very High,2,1,10,2,3,9,0,7,8
224,25,0,Non-Travel,675,Research & Development,5,College,Life Sciences,2,Male,85,Very High,2,Healthcare Representative,Low,Divorced,4000,18384,1,No,12,High,4,2,6,2,3,6,3,1,5
225,45,0,0,1385,Research & Development,20,College,Medical,3,Male,79,High,4,Healthcare Representative,Very High,Married,13496,7501,0,Yes,14,High,2,0,21,2,3,20,7,4,10
226,36,0,0,1403,Research & Development,6,Bachelors,Life Sciences,4,Male,47,High,1,Laboratory Technician,Very High,Married,3210,20251,0,No,11,High,3,1,16,4,3,15,13,10,11
227,55,0,0,452,Research & Development,1,Bachelors,Medical,4,Male,81,High,5,Manager,Low,Single,19045,18938,0,Yes,14,High,3,0,37,2,3,36,10,4,13
228,28,0,0,1158,Research & Development,9,Bachelors,Medical,4,Male,94,High,1,Research Scientist,Very High,Married,2070,2613,1,No,23,Very High,4,1,5,3,2,5,2,0,4
229,37,0,0,228,Sales,6,Masters,Medical,3,Male,98,High,2,Sales Executive,Very High,Married,6502,22825,4,No,14,High,2,1,7,5,4,5,4,0,1
230,21,0,0,996,Research & Development,3,College,Medical,4,Male,100,Medium,1,Research Scientist,High,Single,3230,10531,1,No,17,High,1,0,3,4,4,3,2,1,0
231,37,0,Non-Travel,728,Research & Development,1,Masters,Medical,1,Female,80,High,3,Research Director,Very High,Divorced,13603,11677,2,Yes,18,High,1,2,15,2,3,5,2,0,2
232,35,0,0,1315,Research & Development,22,Bachelors,Life Sciences,2,Female,71,Very High,3,Manager,Medium,Divorced,11996,19100,7,No,18,High,2,1,10,6,2,7,7,6,2
233,38,0,0,322,Sales,7,College,Medical,1,Female,44,Very High,2,Sales Executive,Low,Divorced,5605,19191,1,Yes,24,Very High,3,1,8,3,3,8,0,7,7
234,26,0,1,1479,Research & Development,1,Bachelors,Life Sciences,3,Female,84,High,2,Manufacturing Director,Medium,Divorced,6397,26767,1,No,20,Very High,1,1,6,6,1,6,5,1,4
235,50,0,0,797,Research & Development,4,Below College,Life Sciences,1,Male,96,High,5,Research Director,Medium,Divorced,19144,15815,3,No,14,High,1,2,28,4,2,10,4,1,6
236,53,0,0,1070,Research & Development,3,Masters,Medical,3,Male,45,High,4,Research Director,High,Married,17584,21016,3,Yes,16,High,4,3,21,5,2,5,3,1,3
237,42,0,0,635,Sales,1,Below College,Life Sciences,2,Male,99,High,2,Sales Executive,High,Married,4907,24532,1,No,25,Very High,3,0,20,3,3,20,16,11,6
238,29,0,1,442,Sales,2,College,Life Sciences,2,Male,44,High,2,Sales Executive,Very High,Single,4554,20260,1,No,18,High,1,0,10,3,2,10,7,0,9
239,55,0,0,147,Research & Development,20,College,Technical Degree,2,Male,37,High,2,Laboratory Technician,Very High,Married,5415,15972,3,Yes,19,High,4,1,12,4,3,10,7,0,8
240,26,0,1,496,Research & Development,11,College,Medical,1,Male,60,High,2,Healthcare Representative,Low,Married,4741,22722,1,Yes,13,High,3,1,5,3,3,5,3,3,3
241,37,0,0,1372,Research & Development,1,Bachelors,Life Sciences,4,Female,42,High,1,Research Scientist,Very High,Single,2115,15881,1,No,12,High,2,0,17,3,3,17,12,5,7
242,38,0,0,688,Research & Development,23,Masters,Life Sciences,4,Male,82,High,2,Healthcare Representative,Very High,Divorced,5745,18899,9,No,14,High,2,1,10,2,3,2,2,1,2
243,28,0,0,1117,Research & Development,8,College,Life Sciences,4,Female,66,High,1,Research Scientist,Very High,Single,3310,4488,1,No,21,Very High,4,0,5,3,3,5,3,0,2
244,49,0,1,636,Research & Development,10,Masters,Life Sciences,3,Female,35,High,5,Research Director,Low,Single,18665,25594,9,Yes,11,High,4,0,22,4,3,3,2,1,2
245,36,0,0,506,Research & Development,3,Bachelors,Technical Degree,3,Male,30,High,2,Research Scientist,Medium,Single,4485,26285,4,No,12,High,4,0,10,2,3,8,0,7,7
246,31,0,1,444,Sales,5,Bachelors,Marketing,4,Female,84,High,1,Sales Representative,Medium,Divorced,2789,3909,1,No,11,High,3,1,2,5,2,2,2,2,2
247,37,0,1,889,Research & Development,9,Bachelors,Medical,2,Male,53,High,1,Research Scientist,Very High,Married,2326,11411,1,Yes,12,High,3,3,4,3,2,4,2,1,2
248,42,0,1,555,Sales,26,Bachelors,Marketing,3,Female,77,High,4,Sales Executive,Medium,Married,13525,14864,5,No,14,High,4,1,23,2,4,20,4,4,8
249,35,0,0,1232,Sales,16,Bachelors,Marketing,3,Male,96,High,3,Sales Executive,Medium,Married,8020,5100,0,No,15,High,3,2,12,3,2,11,9,6,9
250,36,0,1,566,Research & Development,18,Masters,Life Sciences,3,Male,81,Very High,1,Laboratory Technician,Very High,Married,3688,7122,4,No,18,High,4,2,4,2,3,1,0,0,0
251,51,0,0,1302,Research & Development,2,Bachelors,Medical,4,Male,84,Low,2,Manufacturing Director,Medium,Divorced,5482,16321,5,No,18,High,4,1,13,3,3,4,1,1,2
252,41,0,0,334,Sales,2,Masters,Life Sciences,4,Male,88,High,4,Manager,Medium,Single,16015,15896,1,No,19,High,2,0,22,2,3,22,10,0,4
253,18,0,0,812,Sales,10,Bachelors,Medical,4,Female,69,Medium,1,Sales Representative,High,Single,1200,9724,1,No,12,High,1,0,0,2,3,0,0,0,0
254,28,0,0,1476,Research & Development,16,College,Medical,2,Male,68,Very High,2,Healthcare Representative,Low,Single,5661,4824,0,No,19,High,3,0,9,2,3,8,3,0,7
255,31,0,0,218,Sales,7,Bachelors,Technical Degree,2,Male,100,Very High,2,Sales Executive,Very High,Married,6929,12241,4,No,11,High,2,1,10,3,2,8,7,7,7
256,39,0,0,1132,Research & Development,1,Bachelors,Medical,3,Male,48,Very High,3,Healthcare Representative,Very High,Divorced,9613,10942,0,No,17,High,1,3,19,5,2,18,10,3,7
257,36,0,Non-Travel,1105,Research & Development,24,Masters,Life Sciences,2,Female,47,High,2,Laboratory Technician,Medium,Married,5674,6927,7,No,15,High,3,1,11,3,3,9,8,0,8
258,32,0,0,906,Sales,7,Bachelors,Life Sciences,4,Male,91,Medium,2,Sales Executive,High,Married,5484,16985,1,No,14,High,3,1,13,3,2,13,8,4,8
259,38,0,0,849,Research & Development,25,College,Life Sciences,1,Female,81,Medium,3,Research Director,Medium,Married,12061,26707,3,No,17,High,3,1,19,2,3,10,8,0,1
260,58,0,Non-Travel,390,Research & Development,1,Masters,Life Sciences,4,Male,32,Low,2,Healthcare Representative,High,Divorced,5660,17056,2,Yes,13,High,4,1,12,2,3,5,3,1,2
261,31,0,0,691,Research & Development,5,Masters,Technical Degree,3,Male,86,High,1,Research Scientist,Very High,Married,4821,10077,0,Yes,12,High,3,1,6,4,3,5,2,0,3
262,31,0,0,106,Human Resources,2,Bachelors,Human Resources,1,Male,62,Medium,2,Human Resources,Low,Married,6410,17822,3,No,12,High,4,0,9,1,3,2,2,1,0
263,45,0,1,1249,Research & Development,7,Bachelors,Life Sciences,1,Male,97,High,3,Laboratory Technician,Low,Divorced,5210,20308,1,No,18,High,1,1,24,2,3,24,9,9,11
264,31,0,0,192,Research & Development,2,Masters,Life Sciences,3,Male,32,High,1,Research Scientist,Very High,Divorced,2695,7747,0,Yes,18,High,2,1,3,2,1,2,2,2,2
265,33,0,1,553,Research & Development,5,Masters,Life Sciences,4,Female,74,High,3,Manager,Medium,Married,11878,23364,6,No,11,High,2,2,12,2,3,10,6,8,8
266,39,0,0,117,Research & Development,10,Below College,Medical,3,Male,99,High,4,Manager,Low,Married,17068,5355,1,Yes,14,High,4,0,21,3,3,21,9,11,10
267,43,0,1,185,Research & Development,10,Masters,Life Sciences,3,Female,33,High,1,Laboratory Technician,Very High,Single,2455,10675,0,No,19,High,1,0,9,5,3,8,7,1,7
268,49,0,0,1091,Research & Development,1,College,Technical Degree,3,Female,90,Medium,4,Healthcare Representative,High,Single,13964,17810,7,Yes,12,High,4,0,25,2,3,7,1,0,7
269,27,0,0,1220,Research & Development,5,Bachelors,Life Sciences,3,Female,85,High,1,Research Scientist,Medium,Single,2478,20938,1,Yes,12,High,2,0,4,2,2,4,3,1,2
270,32,0,0,588,Sales,8,College,Technical Degree,3,Female,65,Medium,2,Sales Executive,Medium,Married,5228,24624,1,Yes,11,High,4,0,13,2,3,13,12,11,9
271,27,0,0,1377,Sales,2,Bachelors,Life Sciences,4,Male,74,High,2,Sales Executive,High,Single,4478,5242,1,Yes,11,High,1,0,5,3,3,5,4,0,4
272,31,0,0,691,Sales,7,Bachelors,Marketing,4,Male,73,High,2,Sales Executive,Very High,Divorced,7547,7143,4,No,12,High,4,3,13,3,3,7,7,1,7
273,32,0,0,1018,Research & Development,2,Masters,Medical,1,Female,74,Very High,2,Research Scientist,Very High,Single,5055,10557,7,No,16,High,3,0,10,0,2,7,7,0,7
274,30,0,0,1275,Research & Development,28,College,Medical,4,Female,64,High,2,Research Scientist,Very High,Married,5775,11934,1,No,13,High,4,2,11,2,3,10,8,1,9
275,31,0,1,798,Research & Development,7,College,Life Sciences,3,Female,48,Medium,3,Manufacturing Director,High,Married,8943,14034,1,No,24,Very High,1,1,10,2,3,10,9,8,9
276,39,0,1,672,Research & Development,7,College,Medical,3,Male,54,Medium,5,Manager,Very High,Married,19272,21141,1,No,15,High,1,1,21,2,3,21,9,13,3
277,33,0,1,508,Sales,10,Bachelors,Marketing,2,Male,46,Medium,2,Sales Executive,Very High,Single,4682,4317,3,No,14,High,3,0,9,6,2,7,7,0,1
278,47,0,0,1482,Research & Development,5,PhD,Life Sciences,4,Male,42,High,5,Research Director,High,Married,18300,16375,4,No,11,High,2,1,21,2,3,3,2,1,1
279,43,0,1,559,Research & Development,10,Masters,Life Sciences,3,Female,82,Medium,2,Laboratory Technician,High,Divorced,5257,6227,1,No,11,High,2,1,9,3,4,9,7,0,0
280,27,0,Non-Travel,210,Sales,1,Below College,Marketing,3,Male,73,High,2,Sales Executive,Medium,Married,6349,22107,0,Yes,13,High,4,1,6,0,3,5,4,1,4
281,54,0,1,928,Research & Development,20,Masters,Life Sciences,4,Female,31,High,2,Research Scientist,High,Single,4869,16885,3,No,12,High,4,0,20,4,2,4,3,0,3
282,43,0,0,1001,Research & Development,7,Bachelors,Life Sciences,3,Female,43,High,3,Healthcare Representative,Low,Married,9985,9262,8,No,16,High,1,1,10,1,2,1,0,0,0
283,45,0,0,549,Research & Development,8,Masters,Other,4,Male,75,High,2,Research Scientist,Very High,Married,3697,9278,9,No,14,High,1,2,12,3,3,10,9,9,8
284,40,0,0,1124,Sales,1,College,Medical,2,Male,57,Low,2,Sales Executive,Very High,Married,7457,13273,2,Yes,22,Very High,3,3,6,2,2,4,3,0,2
285,29,0,0,738,Research & Development,9,PhD,Other,2,Male,30,Medium,1,Laboratory Technician,Very High,Single,3983,7621,0,No,17,High,3,0,4,2,3,3,2,2,2
286,30,0,0,570,Sales,5,Bachelors,Marketing,4,Female,30,Medium,2,Sales Executive,High,Divorced,6118,5431,1,No,13,High,3,3,10,2,3,10,9,1,2
287,27,0,0,1130,Sales,8,Masters,Marketing,2,Female,56,High,2,Sales Executive,Medium,Married,6214,3415,1,No,18,High,1,1,8,3,3,8,7,0,7
288,37,0,0,1192,Research & Development,5,College,Medical,4,Male,61,High,2,Manufacturing Director,Very High,Divorced,6347,23177,7,No,16,High,3,2,8,2,2,6,2,0,4
289,38,0,0,343,Research & Development,15,College,Life Sciences,3,Male,92,Medium,3,Research Director,Very High,Divorced,11510,15682,0,Yes,14,High,2,1,12,3,3,11,10,2,9
