,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
159,34,0,1,303,Sales,2,4,Marketing,3,Female,75,High,1,Sales Representative,High,Married,2231,11314,6,No,18,High,4,1,6,3,3,4,3,1,2
160,22,0,0,1256,Research & Development,19,1,Medical,3,Male,80,High,1,Research Scientist,Very High,Married,2323,11992,1,No,24,Very High,1,2,2,6,3,2,2,2,2
161,27,0,Non-Travel,691,Research & Development,9,3,Medical,4,Male,57,High,1,Research Scientist,Medium,Divorced,2024,5970,6,No,18,High,4,1,6,1,1,2,2,2,2
162,28,0,0,440,Research & Development,21,3,Medical,3,Male,42,High,1,Research Scientist,Very High,Married,2713,6672,1,No,11,High,3,1,5,2,1,5,2,0,2
163,57,0,0,334,Research & Development,24,2,Life Sciences,3,Male,83,Very High,3,Healthcare Representative,Very High,Divorced,9439,23402,3,Yes,16,High,2,1,12,2,1,5,3,1,4
164,27,0,Non-Travel,1450,Research & Development,3,3,Medical,3,Male,79,Medium,1,Research Scientist,High,Divorced,2566,25326,1,Yes,15,High,4,1,1,2,2,1,1,0,1
165,50,0,0,1452,Research & Development,11,3,Life Sciences,3,Female,53,High,5,Manager,Medium,Single,19926,17053,3,No,15,High,2,0,21,5,3,5,4,4,4
166,41,0,0,465,Research & Development,14,3,Life Sciences,1,Male,56,High,1,Research Scientist,High,Divorced,2451,4609,4,No,12,High,1,1,13,2,3,9,8,1,8
167,30,0,0,1339,Sales,5,3,Life Sciences,2,Female,41,High,3,Sales Executive,Very High,Married,9419,8053,2,No,12,High,3,1,12,2,3,10,9,7,4
168,38,0,0,702,Sales,1,4,Life Sciences,1,Female,59,Medium,2,Sales Executive,Very High,Single,8686,12930,4,No,22,Very High,3,0,12,2,4,8,3,0,7
169,32,0,0,120,Research & Development,6,5,Life Sciences,3,Male,43,High,1,Research Scientist,High,Single,3038,12430,3,No,20,Very High,1,0,8,2,3,5,4,1,4
170,27,0,0,1157,Research & Development,17,3,Technical Degree,3,Male,51,High,1,Research Scientist,Medium,Married,3058,13364,0,Yes,16,High,4,1,6,3,2,5,2,1,1
171,19,1,1,602,Sales,1,1,Technical Degree,3,Female,100,Low,1,Sales Representative,Low,Single,2325,20989,0,No,21,Very High,1,0,1,5,4,0,0,0,0
172,36,0,1,1480,Research & Development,3,2,Medical,4,Male,30,High,1,Laboratory Technician,Medium,Single,2088,15062,4,No,12,High,3,0,13,3,2,8,7,7,2
173,30,0,Non-Travel,111,Research & Development,9,3,Medical,3,Male,66,High,2,Laboratory Technician,Low,Divorced,3072,11012,1,No,11,High,3,2,12,4,3,12,9,6,10
174,45,0,0,1268,Sales,4,2,Life Sciences,3,Female,30,High,2,Sales Executive,Low,Divorced,5006,6319,4,Yes,11,High,1,1,9,3,4,5,4,0,3
175,56,0,0,713,Research & Development,8,3,Life Sciences,3,Female,67,High,1,Research Scientist,Low,Divorced,4257,13939,4,Yes,18,High,3,1,19,3,3,2,2,2,2
176,33,0,0,134,Research & Development,2,3,Life Sciences,3,Male,90,High,1,Research Scientist,Very High,Single,2500,10515,0,No,14,High,1,0,4,2,4,3,1,0,2
177,19,1,0,303,Research & Development,2,3,Life Sciences,2,Male,47,Medium,1,Laboratory Technician,Very High,Single,1102,9241,1,No,22,Very High,3,0,1,3,2,1,0,1,0
178,46,0,0,526,Sales,1,2,Marketing,2,Female,92,High,3,Sales Executive,Low,Divorced,10453,2137,1,No,25,Very High,3,3,24,2,3,24,13,15,7
179,38,0,0,1380,Research & Development,9,2,Life Sciences,3,Female,75,High,1,Laboratory Technician,Very High,Single,2288,6319,1,No,12,High,3,0,2,3,3,2,2,2,1
180,31,0,0,140,Research & Development,12,1,Medical,3,Female,95,High,1,Research Scientist,Very High,Married,3929,6984,8,Yes,23,Very High,3,1,7,0,3,4,2,0,2
181,34,0,0,629,Research & Development,27,2,Medical,4,Female,95,High,1,Research Scientist,Medium,Single,2311,5711,2,No,15,High,4,0,9,3,3,3,2,1,2
182,41,1,0,1356,Sales,20,2,Marketing,2,Female,70,High,1,Sales Representative,Medium,Single,3140,21728,1,Yes,22,Very High,4,0,4,5,2,4,3,0,2
183,50,0,0,328,Research & Development,1,3,Medical,3,Male,86,Medium,1,Laboratory Technician,High,Married,3690,3425,2,No,15,High,4,1,5,2,2,3,2,0,2
184,53,0,0,1084,Research & Development,13,2,Medical,4,Female,57,Very High,2,Manufacturing Director,Low,Divorced,4450,26250,1,No,11,High,3,2,5,3,3,4,2,1,3
185,33,0,0,931,Research & Development,14,3,Medical,4,Female,72,High,1,Research Scientist,Medium,Married,2756,4673,1,No,13,High,4,1,8,5,3,8,7,1,6
186,40,0,0,989,Research & Development,4,1,Medical,4,Female,46,High,5,Manager,High,Married,19033,6499,1,No,14,High,2,1,21,2,3,20,8,9,9
187,55,0,0,692,Research & Development,14,4,Medical,3,Male,61,Very High,5,Research Director,Medium,Single,18722,13339,8,No,11,High,4,0,36,3,3,24,15,2,15
188,34,0,1,1069,Research & Development,2,1,Life Sciences,4,Male,45,Medium,2,Manufacturing Director,High,Married,9547,14074,1,No,17,High,3,0,10,2,2,10,9,1,9
189,51,0,0,313,Research & Development,3,3,Medical,4,Female,98,High,4,Healthcare Representative,Medium,Single,13734,7192,3,No,18,High,3,0,21,6,3,7,7,1,0
190,52,0,0,699,Research & Development,1,4,Life Sciences,3,Male,65,Medium,5,Manager,High,Married,19999,5678,0,No,14,High,1,1,34,5,3,33,18,11,9
191,27,0,0,894,Research & Development,9,3,Medical,4,Female,99,High,1,Research Scientist,Medium,Single,2279,11781,1,No,16,High,4,0,7,2,2,7,7,0,3
192,35,1,0,556,Research & Development,23,2,Life Sciences,2,Male,50,Medium,2,Manufacturing Director,High,Married,5916,15497,3,Yes,13,High,1,0,8,1,3,1,0,0,1
193,43,0,Non-Travel,1344,Research & Development,7,3,Medical,4,Male,37,Very High,1,Research Scientist,Very High,Divorced,2089,5228,4,No,14,High,4,3,7,3,4,5,4,2,2
194,45,0,Non-Travel,1195,Research & Development,2,2,Medical,1,Male,65,Medium,4,Manager,Very High,Married,16792,20462,9,No,23,Very High,4,1,22,1,3,20,8,11,8
195,37,0,0,290,Research & Development,21,3,Life Sciences,2,Male,65,Very High,1,Research Scientist,Low,Married,3564,22977,1,Yes,12,High,1,1,8,3,2,8,7,1,7
196,35,0,1,138,Research & Development,2,3,Medical,2,Female,37,High,2,Laboratory Technician,Medium,Single,4425,15986,5,No,11,High,4,0,10,5,3,6,2,1,2
197,42,0,Non-Travel,926,Research & Development,21,2,Medical,3,Female,36,High,2,Manufacturing Director,High,Divorced,5265,16439,2,No,16,High,2,1,11,5,3,5,3,0,2
198,38,0,0,1261,Research & Development,2,4,Life Sciences,4,Male,88,High,2,Manufacturing Director,High,Married,6553,7259,9,No,14,High,2,0,14,3,3,1,0,0,0
199,38,0,0,1084,Research & Development,29,3,Technical Degree,4,Male,54,High,2,Manufacturing Director,Very High,Married,6261,4185,3,No,18,High,1,1,9,3,1,7,7,1,7
200,27,0,1,472,Research & Development,1,1,Technical Degree,3,Male,60,Medium,2,Manufacturing Director,Low,Married,4298,9679,5,No,19,High,3,1,6,1,3,2,2,2,0
201,49,0,Non-Travel,1002,Research & Development,18,4,Life Sciences,4,Male,92,High,2,Manufacturing Director,Very High,Divorced,6804,23793,1,Yes,15,High,1,2,7,0,3,7,7,1,7
202,34,0,1,878,Research & Development,10,4,Medical,4,Male,43,High,1,Research Scientist,High,Divorced,3815,5972,1,Yes,17,High,4,1,5,4,4,5,3,2,0
203,40,0,0,905,Research & Development,19,2,Medical,3,Male,99,High,2,Laboratory Technician,Very High,Married,2741,16523,8,Yes,15,High,3,1,15,2,4,7,2,3,7
204,38,1,0,1180,Research & Development,29,1,Medical,2,Male,70,High,2,Healthcare Representative,Low,Married,6673,11354,7,Yes,19,High,2,0,17,2,3,1,0,0,0
205,29,1,0,121,Sales,27,3,Marketing,2,Female,35,High,3,Sales Executive,Very High,Married,7639,24525,1,No,22,Very High,4,3,10,3,2,10,4,1,9
206,22,0,0,1136,Research & Development,5,3,Life Sciences,4,Male,60,Very High,1,Research Scientist,Medium,Divorced,2328,12392,1,Yes,16,High,1,1,4,2,2,4,2,2,2
207,36,0,1,635,Research & Development,18,1,Medical,2,Female,73,High,1,Laboratory Technician,Very High,Single,2153,7703,1,No,13,High,1,0,8,2,3,8,1,1,7
208,40,0,Non-Travel,1151,Research & Development,9,5,Life Sciences,4,Male,63,Medium,2,Healthcare Representative,Very High,Married,4876,14242,9,No,14,High,4,1,5,5,1,3,2,0,2
209,46,0,0,644,Research & Development,1,4,Medical,4,Male,97,High,3,Healthcare Representative,Low,Divorced,9396,12368,7,No,16,High,3,1,17,3,3,4,2,0,3
210,32,1,0,1045,Sales,4,4,Medical,4,Male,32,Low,3,Sales Executive,Very High,Married,10400,25812,1,No,11,High,3,0,14,2,2,14,8,9,8
211,30,0,Non-Travel,829,Research & Development,1,1,Life Sciences,3,Male,88,Medium,3,Manufacturing Director,High,Single,8474,20925,1,No,22,Very High,3,0,12,2,3,11,8,5,8
212,27,0,1,1242,Sales,20,3,Life Sciences,4,Female,90,High,2,Sales Executive,High,Single,9981,12916,1,No,14,High,4,0,7,2,3,7,7,0,7
213,51,0,0,1469,Research & Development,8,4,Life Sciences,2,Male,81,Medium,3,Research Director,Medium,Married,12490,15736,5,No,16,High,4,2,16,5,1,10,9,4,7
214,30,1,0,1005,Research & Development,3,3,Technical Degree,4,Female,88,High,1,Research Scientist,Low,Single,2657,8556,5,Yes,11,High,3,0,8,5,3,5,2,0,4
215,41,0,0,896,Sales,6,3,Life Sciences,4,Female,75,High,3,Manager,Very High,Single,13591,14674,3,Yes,18,High,3,0,16,3,3,1,0,0,0
216,30,1,1,334,Sales,26,4,Marketing,3,Female,52,Medium,2,Sales Executive,Low,Single,6696,22967,5,No,15,High,3,0,9,5,2,6,3,0,1
217,29,1,0,992,Research & Development,1,3,Technical Degree,3,Male,85,High,1,Research Scientist,High,Single,2058,19757,0,No,14,High,4,0,7,1,2,6,2,1,5
218,45,0,Non-Travel,1052,Sales,6,3,Medical,4,Female,57,Medium,3,Sales Executive,Very High,Single,8865,16840,6,No,12,High,4,0,23,2,3,19,7,12,8
219,54,0,0,1147,Sales,3,3,Marketing,4,Female,52,High,2,Sales Executive,Low,Married,5940,17011,2,No,14,High,4,1,16,4,3,6,2,0,5
220,36,0,0,1396,Research & Development,5,2,Life Sciences,4,Male,62,High,2,Laboratory Technician,Medium,Single,5914,9945,8,No,16,High,4,0,16,3,4,13,11,3,7
221,33,0,0,147,Research & Development,4,4,Medical,3,Female,47,Medium,1,Research Scientist,Medium,Married,2622,13248,6,No,21,Very High,4,0,7,3,3,3,2,1,1
222,37,0,1,663,Research & Development,11,3,Other,2,Male,47,High,3,Research Director,Very High,Divorced,12185,10056,1,Yes,14,High,3,3,10,1,3,10,8,0,7
223,38,0,0,119,Sales,3,3,Life Sciences,1,Male,76,High,3,Sales Executive,High,Divorced,10609,9647,0,No,12,High,3,2,17,6,2,16,10,5,13
224,31,0,Non-Travel,979,Research & Development,1,4,Medical,3,Male,90,Low,2,Manufacturing Director,High,Married,4345,4381,0,No,12,High,4,1,6,2,3,5,4,1,4
225,59,0,0,142,Research & Development,3,3,Life Sciences,3,Male,70,Medium,1,Research Scientist,Very High,Married,2177,8456,3,No,17,High,1,1,7,6,3,1,0,0,0
226,37,0,1,319,Sales,4,4,Marketing,1,Male,41,High,1,Sales Representative,Very High,Divorced,2793,2539,4,No,17,High,3,1,13,2,3,9,8,5,8
227,29,0,1,1413,Sales,1,1,Medical,2,Female,42,High,3,Sales Executive,Very High,Married,7918,6599,1,No,14,High,4,1,11,5,3,11,10,4,1
228,35,0,1,944,Sales,1,3,Marketing,3,Female,92,High,3,Sales Executive,High,Single,8789,9096,1,No,14,High,1,0,10,3,4,10,7,0,8
229,29,1,0,896,Research & Development,18,1,Medical,3,Male,86,Medium,1,Research Scientist,Very High,Single,2389,14961,1,Yes,13,High,3,0,4,3,2,4,3,0,1
230,52,0,0,1323,Research & Development,2,3,Life Sciences,3,Female,89,Medium,1,Laboratory Technician,Very High,Single,3212,3300,7,No,15,High,2,0,6,3,2,2,2,2,2
231,42,0,0,532,Research & Development,4,2,Technical Degree,3,Male,58,High,5,Manager,Very High,Married,19232,4933,1,No,11,High,4,0,22,3,3,22,17,11,15
232,59,0,0,818,Human Resources,6,2,Medical,2,Male,52,High,1,Human Resources,High,Married,2267,25657,8,No,17,High,4,0,7,2,2,2,2,2,2
233,50,0,0,854,Sales,1,4,Medical,4,Female,68,High,5,Manager,Very High,Divorced,19517,24118,3,No,11,High,3,1,32,3,2,7,0,0,6
234,33,1,0,813,Research & Development,14,3,Medical,3,Male,58,High,1,Laboratory Technician,Very High,Married,2436,22149,5,Yes,13,High,3,1,8,2,1,5,4,0,4
235,43,0,0,1034,Sales,16,3,Marketing,4,Female,80,High,4,Manager,Very High,Married,16064,7744,5,Yes,22,Very High,3,1,22,3,3,17,13,1,9
236,33,1,0,465,Research & Development,2,2,Life Sciences,1,Female,39,High,1,Laboratory Technician,Low,Married,2707,21509,7,No,20,Very High,1,0,13,3,4,9,7,1,7
237,52,0,Non-Travel,771,Sales,2,4,Life Sciences,1,Male,79,Medium,5,Manager,High,Single,19068,21030,1,Yes,18,High,4,0,33,2,4,33,7,15,12
238,32,0,0,1401,Sales,4,2,Life Sciences,3,Female,56,High,1,Sales Representative,Medium,Married,3931,20990,2,No,11,High,1,1,6,5,3,4,3,1,2
239,32,1,0,515,Research & Development,1,3,Life Sciences,4,Male,62,Medium,1,Laboratory Technician,High,Single,3730,9571,0,Yes,14,High,4,0,4,2,1,3,2,1,2
240,39,0,0,1431,Research & Development,1,4,Medical,3,Female,96,High,1,Laboratory Technician,High,Divorced,2232,15417,7,No,14,High,3,3,7,1,3,3,2,1,2
241,32,0,Non-Travel,976,Sales,26,4,Marketing,3,Male,100,High,2,Sales Executive,Very High,Married,4465,12069,0,No,18,High,1,0,4,2,3,3,2,2,2
242,41,0,0,1411,Research & Development,19,2,Life Sciences,3,Male,36,High,2,Research Scientist,Low,Divorced,3072,19877,2,No,16,High,1,2,17,2,2,1,0,0,0
243,40,0,0,1300,Research & Development,24,2,Technical Degree,1,Male,62,High,2,Research Scientist,Very High,Divorced,3319,24447,1,No,17,High,1,2,9,3,3,9,8,4,7
244,45,0,0,252,Research & Development,1,3,Other,3,Male,70,Very High,5,Manager,Very High,Married,19202,15970,0,No,11,High,3,1,25,2,3,24,0,1,7
245,31,0,1,1327,Research & Development,3,4,Medical,2,Male,73,High,3,Research Director,High,Divorced,13675,13523,9,No,12,High,1,1,9,3,3,2,2,2,2
246,33,0,0,832,Research & Development,5,4,Life Sciences,3,Female,63,Medium,1,Research Scientist,Very High,Married,2911,14776,1,No,13,High,3,1,2,2,2,2,2,0,2
247,34,0,0,470,Research & Development,2,4,Life Sciences,4,Male,84,Medium,2,Manufacturing Director,Low,Married,5957,23687,6,No,13,High,2,1,13,3,3,11,9,5,9
248,37,0,0,1017,Research & Development,1,2,Medical,3,Female,83,Medium,1,Research Scientist,Low,Married,3920,18697,2,No,14,High,1,1,17,2,2,3,1,0,2
249,45,0,1,1199,Research & Development,7,4,Life Sciences,1,Male,77,Very High,2,Manufacturing Director,High,Married,6434,5118,4,No,17,High,4,1,9,1,3,3,2,0,2
250,37,1,1,504,Research & Development,10,3,Medical,1,Male,61,High,3,Manufacturing Director,High,Divorced,10048,22573,6,No,11,High,2,2,17,5,3,1,0,0,0
251,39,0,1,505,Research & Development,2,4,Technical Degree,3,Female,64,High,3,Healthcare Representative,High,Single,10938,6420,0,No,25,Very High,4,0,20,1,3,19,6,11,8
252,29,0,0,665,Research & Development,15,3,Life Sciences,3,Male,60,High,1,Research Scientist,Very High,Single,2340,22673,1,No,19,High,1,0,6,1,3,6,5,1,5
253,42,0,0,916,Research & Development,17,2,Life Sciences,4,Female,82,Very High,2,Research Scientist,Low,Single,6545,23016,3,Yes,13,High,3,0,10,1,3,3,2,0,2
254,29,0,0,1247,Sales,20,2,Marketing,4,Male,45,High,2,Sales Executive,Very High,Divorced,6931,10732,2,No,14,High,4,1,10,2,3,3,2,0,2
255,25,0,0,685,Research & Development,1,3,Life Sciences,1,Female,62,High,2,Manufacturing Director,High,Married,4898,7505,0,No,12,High,4,2,5,3,3,4,2,1,2
256,42,0,0,269,Research & Development,2,3,Medical,4,Female,56,Medium,1,Laboratory Technician,Low,Divorced,2593,8007,0,Yes,11,High,3,1,10,4,3,9,6,7,8
257,40,0,0,1416,Research & Development,2,2,Medical,1,Male,49,High,5,Research Director,High,Divorced,19436,5949,0,No,19,High,4,1,22,5,3,21,7,3,9
258,51,0,0,833,Research & Development,1,3,Life Sciences,3,Male,96,High,1,Research Scientist,Very High,Married,2723,23231,1,No,11,High,2,0,1,0,2,1,0,0,0
259,31,1,1,307,Research & Development,29,2,Medical,3,Male,71,Medium,1,Laboratory Technician,Medium,Single,3479,11652,0,No,11,High,2,0,6,2,4,5,4,1,4
260,32,0,1,1311,Research & Development,7,3,Life Sciences,2,Male,100,Very High,1,Laboratory Technician,Medium,Married,2794,26062,1,No,20,Very High,3,0,5,3,1,5,1,0,3
261,38,0,Non-Travel,1327,Sales,2,2,Life Sciences,4,Male,39,Medium,2,Sales Executive,Very High,Married,5249,19682,3,No,18,High,4,1,13,0,3,8,7,7,5
262,32,0,0,128,Research & Development,2,1,Technical Degree,4,Male,84,Medium,2,Laboratory Technician,Low,Single,2176,19737,4,No,13,High,4,0,9,5,3,6,2,0,4
263,46,0,0,488,Sales,2,3,Technical Degree,3,Female,75,Low,4,Manager,Medium,Married,16872,14977,3,Yes,12,High,2,1,28,2,2,7,7,7,7
264,28,1,0,529,Research & Development,2,4,Life Sciences,1,Male,79,High,1,Laboratory Technician,High,Single,3485,14935,2,No,11,High,3,0,5,5,1,0,0,0,0
265,29,0,0,1210,Sales,2,3,Medical,1,Male,78,Medium,2,Sales Executive,Medium,Married,6644,3687,2,No,19,High,2,2,10,2,3,0,0,0,0
266,31,0,0,1463,Research & Development,23,3,Medical,2,Male,64,Medium,2,Healthcare Representative,Very High,Married,5582,14408,0,No,21,Very High,2,1,10,2,3,9,0,7,8
267,25,0,Non-Travel,675,Research & Development,5,2,Life Sciences,2,Male,85,Very High,2,Healthcare Representative,Low,Divorced,4000,18384,1,No,12,High,4,2,6,2,3,6,3,1,5
268,45,0,0,1385,Research & Development,20,2,Medical,3,Male,79,High,4,Healthcare Representative,Very High,Married,13496,7501,0,Yes,14,High,2,0,21,2,3,20,7,4,10
269,36,0,0,1403,Research & Development,6,3,Life Sciences,4,Male,47,High,1,Laboratory Technician,Very High,Married,3210,20251,0,No,11,High,3,1,16,4,3,15,13,10,11
270,55,0,0,452,Research & Development,1,3,Medical,4,Male,81,High,5,Manager,Low,Single,19045,18938,0,Yes,14,High,3,0,37,2,3,36,10,4,13
271,47,1,Non-Travel,666,Research & Development,29,4,Life Sciences,1,Male,88,High,3,Manager,Medium,Married,11849,10268,1,Yes,12,High,4,1,10,2,2,10,7,9,9
272,28,0,0,1158,Research & Development,9,3,Medical,4,Male,94,High,1,Research Scientist,Very High,Married,2070,2613,1,No,23,Very High,4,1,5,3,2,5,2,0,4
273,37,0,0,228,Sales,6,4,Medical,3,Male,98,High,2,Sales Executive,Very High,Married,6502,22825,4,No,14,High,2,1,7,5,4,5,4,0,1
274,21,0,0,996,Research & Development,3,2,Medical,4,Male,100,Medium,1,Research Scientist,High,Single,3230,10531,1,No,17,High,1,0,3,4,4,3,2,1,0
275,37,0,Non-Travel,728,Research & Development,1,4,Medical,1,Female,80,High,3,Research Director,Very High,Divorced,13603,11677,2,Yes,18,High,1,2,15,2,3,5,2,0,2
276,35,0,0,1315,Research & Development,22,3,Life Sciences,2,Female,71,Very High,3,Manager,Medium,Divorced,11996,19100,7,No,18,High,2,1,10,6,2,7,7,6,2
277,38,0,0,322,Sales,7,2,Medical,1,Female,44,Very High,2,Sales Executive,Low,Divorced,5605,19191,1,Yes,24,Very High,3,1,8,3,3,8,0,7,7
278,26,0,1,1479,Research & Development,1,3,Life Sciences,3,Female,84,High,2,Manufacturing Director,Medium,Divorced,6397,26767,1,No,20,Very High,1,1,6,6,1,6,5,1,4
279,50,0,0,797,Research & Development,4,1,Life Sciences,1,Male,96,High,5,Research Director,Medium,Divorced,19144,15815,3,No,14,High,1,2,28,4,2,10,4,1,6
280,53,0,0,1070,Research & Development,3,4,Medical,3,Male,45,High,4,Research Director,High,Married,17584,21016,3,Yes,16,High,4,3,21,5,2,5,3,1,3
281,42,0,0,635,Sales,1,1,Life Sciences,2,Male,99,High,2,Sales Executive,High,Married,4907,24532,1,No,25,Very High,3,0,20,3,3,20,16,11,6
282,29,0,1,442,Sales,2,2,Life Sciences,2,Male,44,High,2,Sales Executive,Very High,Single,4554,20260,1,No,18,High,1,0,10,3,2,10,7,0,9
283,55,0,0,147,Research & Development,20,2,Technical Degree,2,Male,37,High,2,Laboratory Technician,Very High,Married,5415,15972,3,Yes,19,High,4,1,12,4,3,10,7,0,8
284,26,0,1,496,Research & Development,11,2,Medical,1,Male,60,High,2,Healthcare Representative,Low,Married,4741,22722,1,Yes,13,High,3,1,5,3,3,5,3,3,3
285,37,0,0,1372,Research & Development,1,3,Life Sciences,4,Female,42,High,1,Research Scientist,Very High,Single,2115,15881,1,No,12,High,2,0,17,3,3,17,12,5,7
286,44,1,1,920,Research & Development,24,3,Life Sciences,4,Male,43,High,1,Laboratory Technician,High,Divorced,3161,19920,3,Yes,22,Very High,4,1,19,0,1,1,0,0,0
287,38,0,0,688,Research & Development,23,4,Life Sciences,4,Male,82,High,2,Healthcare Representative,Very High,Divorced,5745,18899,9,No,14,High,2,1,10,2,3,2,2,1,2
288,26,1,0,1449,Research & Development,16,4,Medical,1,Male,45,High,1,Laboratory Technician,Medium,Divorced,2373,14180,2,Yes,13,High,4,1,5,2,3,3,2,0,2
289,28,0,0,1117,Research & Development,8,2,Life Sciences,4,Female,66,High,1,Research Scientist,Very High,Single,3310,4488,1,No,21,Very High,4,0,5,3,3,5,3,0,2
290,49,0,1,636,Research & Development,10,4,Life Sciences,3,Female,35,High,5,Research Director,Low,Single,18665,25594,9,Yes,11,High,4,0,22,4,3,3,2,1,2
291,36,0,0,506,Research & Development,3,3,Technical Degree,3,Male,30,High,2,Research Scientist,Medium,Single,4485,26285,4,No,12,High,4,0,10,2,3,8,0,7,7
292,31,0,1,444,Sales,5,3,Marketing,4,Female,84,High,1,Sales Representative,Medium,Divorced,2789,3909,1,No,11,High,3,1,2,5,2,2,2,2,2
293,26,1,0,950,Sales,4,4,Marketing,4,Male,48,Medium,2,Sales Executive,Very High,Single,5828,8450,1,Yes,12,High,2,0,8,0,3,8,7,7,4
294,37,0,1,889,Research & Development,9,3,Medical,2,Male,53,High,1,Research Scientist,Very High,Married,2326,11411,1,Yes,12,High,3,3,4,3,2,4,2,1,2
295,42,0,1,555,Sales,26,3,Marketing,3,Female,77,High,4,Sales Executive,Medium,Married,13525,14864,5,No,14,High,4,1,23,2,4,20,4,4,8
296,18,1,0,230,Research & Development,3,3,Life Sciences,3,Male,54,High,1,Laboratory Technician,High,Single,1420,25233,1,No,13,High,3,0,0,2,3,0,0,0,0
297,35,0,0,1232,Sales,16,3,Marketing,3,Male,96,High,3,Sales Executive,Medium,Married,8020,5100,0,No,15,High,3,2,12,3,2,11,9,6,9
298,36,0,1,566,Research & Development,18,4,Life Sciences,3,Male,81,Very High,1,Laboratory Technician,Very High,Married,3688,7122,4,No,18,High,4,2,4,2,3,1,0,0,0
299,51,0,0,1302,Research & Development,2,3,Medical,4,Male,84,Low,2,Manufacturing Director,Medium,Divorced,5482,16321,5,No,18,High,4,1,13,3,3,4,1,1,2
300,41,0,0,334,Sales,2,4,Life Sciences,4,Male,88,High,4,Manager,Medium,Single,16015,15896,1,No,19,High,2,0,22,2,3,22,10,0,4
301,18,0,0,812,Sales,10,3,Medical,4,Female,69,Medium,1,Sales Representative,High,Single,1200,9724,1,No,12,High,1,0,0,2,3,0,0,0,0
302,28,0,0,1476,Research & Development,16,2,Medical,2,Male,68,Very High,2,Healthcare Representative,Low,Single,5661,4824,0,No,19,High,3,0,9,2,3,8,3,0,7
303,31,0,0,218,Sales,7,3,Technical Degree,2,Male,100,Very High,2,Sales Executive,Very High,Married,6929,12241,4,No,11,High,2,1,10,3,2,8,7,7,7
